price,location,type,bedrooms,bathrooms,area,parking
$ 395.000.000,"Chapinero Central, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero Central,2 habitaciones,1 baño,65 m²,
$ 1.650.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,3 baños,225 m²,Parqueadero
$ 670.000.000,"Pasadena , Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Pasadena,2 habitaciones,2 baños,77 m²,Parqueadero
$ 640.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,3 baños,150 m²,Parqueadero
$ 670.000.000,"Cedritos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cedritos,3 habitaciones,4 baños,115 m²,Parqueadero
$ 690.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,3 baños,106 m²,Parqueadero
$ 600.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,,2 baños,55 m²,
$ 500.000.000,"Rafael Uribe Uribe, Zona Sur, Bogotá D.C, Cundinamarca",Casa en Venta en Rafael Uribe Uribe,6 habitaciones,"1,5 baños",,
$ 1.389.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Usaquén,4 habitaciones,4 baños,180 m²,Parqueadero
$ 9.000.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,5 habitaciones,7 baños,1.330 m²,Parqueadero
$ 2.800.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,5 baños,328 m²,Parqueadero
$ 3.000.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,5 baños,550 m²,Parqueadero
$ 3.600.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,4 baños,419 m²,Parqueadero
$ 1.590.000.000,"Pasadena , Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Pasadena,4 habitaciones,3 baños,,Parqueadero
$ 98.500.000,"La Candelaria, Zona Centro, Bogotá D.C, Cundinamarca",Oficina en Venta en La Candelaria,1 habitación,4 baños,24 m²,
$ 319.000.000,"Las Orquideas, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Las Orquideas,3 habitaciones,2 baños,70 m²,Parqueadero
$ 600.000.000,"Cedritos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cedritos,2 habitaciones,3 baños,80 m²,Parqueadero
$ 530.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,1 habitación,2 baños,56 m²,Parqueadero
$ 750.000.000,"La Calleja, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en La Calleja,,1 baño,90 m²,
$ 773.500.000,"Barrancas, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Barrancas,1 habitación,1 baño,91 m²,
$ 1.150.000.000,"Modelia, Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Modelia,3 habitaciones,3 baños,221 m²,Parqueadero
$ 1.900.000.000,"Las Orquideas, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Las Orquideas,6 habitaciones,6 baños,,Parqueadero
$ 773.500.000,"Barrancas, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Barrancas,1 habitación,1 baño,91 m²,
$ 1.150.000.000,"Modelia, Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Modelia,3 habitaciones,3 baños,221 m²,Parqueadero
$ 1.900.000.000,"Las Orquideas, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Las Orquideas,6 habitaciones,6 baños,,Parqueadero
$ 571.662.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,1 habitación,1 baño,42 m²,Parqueadero
$ 1.580.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,4 baños,145 m²,Parqueadero
$ 3.562.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Chico Norte,,2 baños,237 m²,
$ 295.000.000,"Cedritos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Cedritos,,1 baño,42 m²,Parqueadero
$ 600.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Usaquén,,,58 m²,Parqueadero
$ 430.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,2 habitaciones,2 baños,60 m²,Parqueadero
$ 620.000.000,"Chico Navarra, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Navarra,,,68 m²,
$ 3.800.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,5 baños,530 m²,Parqueadero
$ 850.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,2 baños,150 m²,Parqueadero
$ 100.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Usaquén,1 habitación,,14 m²,
$ 2.800.000.000,"Los Rosales, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Los Rosales,4 habitaciones,4 baños,359 m²,Parqueadero
$ 319.000.000,"Chico Norte Ii, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte Ii,,1 baño,43 m²,
$ 1.000.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,4 habitaciones,4 baños,261 m²,
$ 1.600.000.000,"Restrepo, Antonio Nariño, Zona Sur, Bogotá D.C, Cundinamarca",Local comercial en Venta en Restrepo,4 habitaciones,3 baños,390 m²,
$ 2.100.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,4 habitaciones,4 baños,220 m²,Parqueadero
$ 2.200.000.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Teusaquillo,,2 baños,,
$ 1.900.000.000,"Barrancas, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Barrancas,,1 baño,229 m²,
$ 1.490.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,1 habitación,1 baño,133 m²,
$ 3.715.500.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,1 habitación,11 baños,539 m²,
$ 790.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,2 baños,100 m²,Parqueadero
$ 1.380.000.000,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Quinta Camacho,6 habitaciones,2 baños,570 m²,
$ 1.380.000.000,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Quinta Camacho,6 habitaciones,2 baños,570 m²,
$ 850.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,,114 m²,Parqueadero
$ 3.000.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Barrios Unidos,3 habitaciones,2 baños,370 m²,Parqueadero
$ 800.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Usaquén,,2 baños,113 m²,Parqueadero
$ 1.300.000.000,"San Patricio, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en San Patricio,3 habitaciones,4 baños,128 m²,Parqueadero
$ 390.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,1 habitación,1 baño,46 m²,Parqueadero
$ 1.400.000.000,"Colinas De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Colinas De Suba,3 habitaciones,5 baños,222 m²,
$ 2.800.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,5 habitaciones,6 baños,460 m²,
$ 399.000.000,"Turingia, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Turingia,3 habitaciones,2 baños,88 m²,Parqueadero
$ 485.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,2 habitaciones,2 baños,75 m²,Parqueadero
$ 770.000.000,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Niza,3 habitaciones,"2,5 baños",106 m²,
$ 611.711.000,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Oficina en Venta en Niza,1 habitación,1 baño,74 m²,
$ 3.500.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en El Chicó,,1 baño,380 m²,
$ 243.000.000,"Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Fontibón,2 habitaciones,1 baño,,
$ 2.100.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,5 baños,1.868 m²,Parqueadero
$ 1.250.000.000,"La Calleja, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en La Calleja,3 habitaciones,2 baños,154 m²,
$ 385.000.000,"Nueva Zelandia, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Nueva Zelandia,3 habitaciones,2 baños,78 m²,
$ 550.000.000,"San Antonio Norte, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en San Antonio Norte,6 habitaciones,4 baños,297 m²,Parqueadero
$ 730.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,2 habitaciones,3 baños,112 m²,Parqueadero
$ 1.500.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,4 habitaciones,4 baños,230 m²,
$ 240.000.000,"Puente Largo, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Oficina en Venta en Puente Largo,1 habitación,,46 m²,
$ 370.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Engativa,3 habitaciones,1 baño,60 m²,Parqueadero
$ 3.300.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,5 habitaciones,7 baños,1.450 m²,Parqueadero
$ 1.290.000.000,"Chico Navarra, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Navarra,,2 baños,,Parqueadero
$ 1.500.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,4 baños,258 m²,Parqueadero
$ 1.500.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,4 baños,258 m²,Parqueadero
$ 1.450.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,4 baños,258 m²,Parqueadero
$ 630.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,3 baños,130 m²,Parqueadero
$ 190.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Usaquén,,,28 m²,
$ 850.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,3 baños,120 m²,Parqueadero
$ 660.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,3 habitaciones,3 baños,172 m²,Parqueadero
$ 420.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en El Retiro,1 habitación,1 baño,30 m²,Parqueadero
$ 900.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,3 baños,183 m²,
$ 1.393.529.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,2 habitaciones,3 baños,145 m²,
$ 570.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Retiro,1 habitación,2 baños,65 m²,
$ 720.000.000,"Barrancas, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Barrancas,,4 baños,91 m²,Parqueadero
$ 495.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte,1 habitación,1 baño,76 m²,Parqueadero
$ 495.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte,,1 baño,76 m²,Parqueadero
$ 6.000.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,5 habitaciones,5 baños,290 m²,
$ 62.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Local comercial en Venta en Usaquén,,,6 m²,
$ 690.000.000,"La Calleja, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en La Calleja,3 habitaciones,2 baños,,Parqueadero
$ 730.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,3 habitaciones,2 baños,140 m²,Parqueadero
$ 1.400.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,4 baños,133 m²,Parqueadero
$ 2.500.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,5 habitaciones,5 baños,263 m²,Parqueadero
$ 1.260.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,3 baños,105 m²,
$ 1.128.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,3 baños,94 m²,
$ 796.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,4 habitaciones,3 baños,170 m²,Parqueadero
$ 2.162.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,5 baños,169 m²,Parqueadero
$ 199.000.000,"Puente Aranda, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en Puente Aranda,1 habitación,,5 m²,
$ 448.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,1 habitación,1 baño,70 m²,Parqueadero
$ 224.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,1 habitación,1 baño,35 m²,Parqueadero
$ 70.000.000,"Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Oficina en Venta en Santa Fe,,,25 m²,
$ 450.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,1 habitación,1 baño,65 m²,Parqueadero
$ 2.500.000.000,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Niza,5 habitaciones,"5,5 baños",360 m²,Parqueadero
$ 314.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,1 habitación,2 baños,,Parqueadero
$ 1.750.000.000,"Bella Suiza, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Bella Suiza,3 habitaciones,5 baños,220 m²,Parqueadero
$ 333.000.000,"Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Kennedy,3 habitaciones,2 baños,62 m²,
$ 2.197.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,4 baños,3.200 m²,Parqueadero
$ 1.597.000.000,"Cerros De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Cerros De Suba,3 habitaciones,6 baños,380 m²,Parqueadero
$ 1.585.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Oficina en Venta en Suba,,,115 m²,Parqueadero
$ 5.610.000.000,"La Candelaria, Zona Centro, Bogotá D.C, Cundinamarca",Oficina en Venta en La Candelaria,,1 baño,,
$ 456.700.000,"Barrancas, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Barrancas,1 habitación,2 baños,,Parqueadero
$ 12.800.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en El Retiro,,21 baños,1.769 m²,Parqueadero
$ 975.000.000,"Chico Navarra, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chico Navarra,4 habitaciones,4 baños,151 m²,
$ 1.100.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte,,2 baños,96 m²,
$ 550.000.000,"Cedritos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cedritos,1 habitación,2 baños,,Parqueadero
$ 1.100.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,3 habitaciones,3 baños,148 m²,Parqueadero
$ 1.600.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte,,2 baños,130 m²,Parqueadero
$ 1.200.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,2 habitaciones,2 baños,103 m²,Parqueadero
$ 1.350.000.000,"Turingia, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Oficina en Venta en Turingia,,2 baños,232 m²,Parqueadero
$ 2.799.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,3 habitaciones,5 baños,600 m²,Parqueadero
$ 280.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,1 baño,29 m²,
$ 240.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte,,2 baños,36 m²,
$ 550.000.000,"Centro Internacional, Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en Centro Internacional,,1 baño,50 m²,
$ 350.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,2 habitaciones,1 baño,47 m²,Parqueadero
$ 290.000.000,"Ricaurte, Los Mártires, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Ricaurte,2 habitaciones,1 baño,35 m²,
$ 2.797.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,6 baños,2.000 m²,Parqueadero
$ 1.100.000.000,"Puente Largo, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Puente Largo,4 habitaciones,3 baños,146 m²,Parqueadero
$ 670.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,1 habitación,2 baños,71 m²,
$ 200.000.000,"Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Oficina en Venta en Santa Fe,2 habitaciones,,61 m²,
$ 2.300.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,3 habitaciones,4 baños,300 m²,
$ 1.800.000.000,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Niza,4 habitaciones,6 baños,375 m²,Parqueadero
$ 270.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,1 baño,34 m²,Parqueadero
$ 1.050.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,3 habitaciones,3 baños,290 m²,Parqueadero
$ 611.905.833,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Quinta Camacho,,1 baño,109 m²,
$ 2.220.168.376,"Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Oficina en Venta en Santa Fe,,1 baño,996 m²,
$ 285.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte,,1 baño,35 m²,Parqueadero
$ 2.084.384.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Local comercial en Venta en Usaquén,,10 baños,131 m²,Parqueadero
$ 350.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Retiro,,2 baños,59 m²,Parqueadero
$ 160.000.000,"Chapinero Central, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero Central,,,38 m²,
$ 825.000.000,"Pablo VI, Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Pablo VI,5 habitaciones,"2,5 baños",141 m²,Parqueadero
$ 3.900.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Suba,,8 baños,730 m²,Parqueadero
$ 660.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,1 baño,84 m²,Parqueadero
$ 320.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Santa Barbara,,1 baño,46 m²,
$ 388.153.018,"Marly, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Marly,1 habitación,1 baño,,
$ 3.800.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,3 habitaciones,6 baños,650 m²,Parqueadero
$ 388.153.018,"Marly, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Marly,1 habitación,1 baño,,
$ 3.800.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,3 habitaciones,6 baños,650 m²,Parqueadero
$ 980.000.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Teusaquillo,9 habitaciones,3 baños,271 m²,Parqueadero
