price,location,type,bedrooms,bathrooms,area,parking
$ 1.192.750.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Teusaquillo,,,91 m²,
$ 162.000.000,"Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Fe,2 habitaciones,1 baño,32 m²,
$ 1.200.000.000,"Las Villas, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Las Villas,4 habitaciones,"3,5 baños",239 m²,Parqueadero
$ 4.900.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,3 habitaciones,5 baños,450 m²,Parqueadero
$ 6.000.000.000,"Los Rosales, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Los Rosales,4 habitaciones,5 baños,640 m²,Parqueadero
$ 980.000.000,"Chapinero Central, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero Central,3 habitaciones,4 baños,274 m²,Parqueadero
$ 1.950.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,3 habitaciones,5 baños,286 m²,Parqueadero
$ 1.200.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,3 habitaciones,3 baños,124 m²,Parqueadero
$ 2.500.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,5 habitaciones,5 baños,340 m²,Parqueadero
$ 790.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,,1 baño,83 m²,Parqueadero
$ 3.200.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Retiro,5 habitaciones,6 baños,343 m²,Parqueadero
$ 1.950.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,4 habitaciones,4 baños,250 m²,Parqueadero
$ 509.000.000,"Colinas De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en Colinas De Suba,1 habitación,1 baño,33 m²,
$ 340.000.000,"Portales Del Norte, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Portales Del Norte,3 habitaciones,2 baños,67 m²,Parqueadero
$ 1.301.000.000,"Chico Reservado, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chico Reservado,2 habitaciones,"2,5 baños",122 m²,Parqueadero
$ 155.000.000,"Bosa La Libertad, Bosa, Zona Suroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Bosa La Libertad,2 habitaciones,1 baño,48 m²,
$ 2.900.000.000,"Cerros De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cerros De Suba,4 habitaciones,3 baños,487 m²,Parqueadero
$ 925.000.000,"Colinas De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Colinas De Suba,3 habitaciones,3 baños,172 m²,Parqueadero
$ 950.000.000,"Bosque De Pinos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Bosque De Pinos,,,107 m²,
$ 1.480.000.000,"Colina Campestre, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Colina Campestre,4 habitaciones,"4,5 baños",296 m²,Parqueadero
$ 1.250.000.000,"Las Villas, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Las Villas,5 habitaciones,5 baños,355 m²,
$ 560.000.000,"Americas Occidental, Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Americas Occidental,5 habitaciones,3 baños,110 m²,
$ 930.000.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Teusaquillo,,,30 m²,
$ 497.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,4 habitaciones,4 baños,77 m²,
$ 980.000.000,"Las Orquideas, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Las Orquideas,1 habitación,6 baños,260 m²,
$ 749.990.000,"Colinas De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Colinas De Suba,3 habitaciones,"2,5 baños",156 m²,
$ 760.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,5 habitaciones,"4,5 baños",258 m²,Parqueadero
$ 280.000.000,"Cantagallo, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Cantagallo,3 habitaciones,"2,5 baños",52 m²,
$ 330.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Engativa,3 habitaciones,2 baños,67 m²,Parqueadero
$ 195.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Barrios Unidos,,1 baño,21 m²,
$ 256.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,1 habitación,1 baño,40 m²,Parqueadero
$ 190.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,1 habitación,1 baño,37 m²,
$ 2.500.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,7 habitaciones,3 baños,720 m²,
$ 272.000.000,"Ricaurte, Los Mártires, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Ricaurte,2 habitaciones,1 baño,35 m²,
$ 5.200.000.000,"Los Rosales, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Los Rosales,3 habitaciones,3 baños,352 m²,
$ 1.299.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,4 baños,320 m²,Parqueadero
$ 1.270.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,6 habitaciones,7 baños,218 m²,Parqueadero
$ 4.500.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Chapinero,,8 baños,1.000 m²,Parqueadero
$ 1.300.000.000,"El Batán, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en El Batán,4 habitaciones,5 baños,261 m²,Parqueadero
$ 7.350.000.000,"San Patricio, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Local comercial en Venta en San Patricio,,4 baños,677 m²,Parqueadero
$ 1.350.000.000,"Cerros De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cerros De Suba,3 habitaciones,4 baños,178 m²,Parqueadero
$ 1.250.000.000,"Alhambra, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Alhambra,5 habitaciones,4 baños,235 m²,Parqueadero
$ 1.980.000.000,"Cerros De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Cerros De Suba,4 habitaciones,4 baños,1.449 m²,Parqueadero
$ 2.950.000.000,"Chapinero Alto, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Chapinero Alto,14 habitaciones,14 baños,484 m²,Parqueadero
$ 1.850.000.000,"Modelia, Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Modelia,5 habitaciones,8 baños,468 m²,Parqueadero
$ 1.500.000.000,"La Sabana, Los Mártires, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en La Sabana,3 habitaciones,5 baños,246 m²,Parqueadero
$ 1.500.000.000,"Alhambra, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Alhambra,4 habitaciones,2 baños,266 m²,Parqueadero
$ 370.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,2 baños,53 m²,Parqueadero
$ 1.790.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,10 habitaciones,7 baños,221 m²,
$ 950.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,3 habitaciones,"2,5 baños",106 m²,Parqueadero
$ 410.000.000,"Colinas De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en Colinas De Suba,1 habitación,1 baño,48 m²,
$ 521.000.000,"Puente Aranda, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Puente Aranda,2 habitaciones,2 baños,66 m²,
$ 558.000.000,"Puente Aranda, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Puente Aranda,3 habitaciones,2 baños,73 m²,
$ 1.995.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,5 habitaciones,5 baños,477 m²,Parqueadero
$ 3.554.522.399,"Ciudad Salitre, Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Ciudad Salitre,,1 baño,207 m²,
$ 860.000.000,"Puente Aranda, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en Puente Aranda,,1 baño,99 m²,
$ 1.000.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,2 baños,132 m²,Parqueadero
$ 2.745.000.000,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Niza,5 habitaciones,6 baños,360 m²,Parqueadero
$ 1.950.000.000,"Centro Internacional, Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Oficina en Venta en Centro Internacional,,4 baños,392 m²,Parqueadero
$ 2.100.000.000,"Pasadena , Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Pasadena,5 habitaciones,5 baños,378 m²,Parqueadero
$ 1.300.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,1 habitación,2 baños,122 m²,Parqueadero
$ 2.940.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,4 habitaciones,4 baños,264 m²,Parqueadero
$ 300.000.000,"La Uribe, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en La Uribe,3 habitaciones,2 baños,60 m²,Parqueadero
$ 2.450.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,5 habitaciones,3 baños,318 m²,Parqueadero
$ 940.000.000,"Chico Reservado, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chico Reservado,3 habitaciones,3 baños,143 m²,Parqueadero
$ 780.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Suba,3 habitaciones,3 baños,132 m²,Parqueadero
$ 1.770.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,4 baños,262 m²,Parqueadero
$ 2.500.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,3 habitaciones,4 baños,289 m²,Parqueadero
$ 7.752.000.000,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Quinta Camacho,,3 baños,1.020 m²,Parqueadero
$ 500.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,2 baños,100 m²,Parqueadero
$ 1.200.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,3 baños,117 m²,Parqueadero
$ 1.800.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Retiro,4 habitaciones,4 baños,217 m²,Parqueadero
$ 600.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,2 baños,105 m²,Parqueadero
$ 1.650.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,5 baños,209 m²,Parqueadero
$ 5.500.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,4 habitaciones,5 baños,404 m²,Parqueadero
$ 3.200.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,6 habitaciones,7 baños,185 m²,Parqueadero
$ 3.500.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,7 baños,565 m²,Parqueadero
$ 1.000.000.000,"San Patricio, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en San Patricio,3 habitaciones,2 baños,156 m²,Parqueadero
$ 3.550.000.000,"Los Rosales, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Los Rosales,3 habitaciones,5 baños,340 m²,Parqueadero
$ 8.000.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Chapinero,3 habitaciones,5 baños,360 m²,Parqueadero
$ 4.000.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,,,685 m²,
$ 1.400.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,7 habitaciones,5 baños,480 m²,
$ 130.000.000,"San Patricio, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Local comercial en Venta en San Patricio,,1 baño,10 m²,
$ 1.150.000.000,"El Refugio, Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Refugio,2 habitaciones,3 baños,168 m²,Parqueadero
$ 850.000.000,"Cabrero, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Cabrero,,1 baño,84 m²,Parqueadero
$ 3.300.000.000,"Cabrero, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cabrero,3 habitaciones,4 baños,298 m²,
$ 1.487.160.000,"Bosque De Pinos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Bosque De Pinos,,2 baños,183 m²,Parqueadero
$ 225.500.000,"Ricaurte, Los Mártires, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Ricaurte,2 habitaciones,1 baño,35 m²,
$ 900.000.000,"El Contador, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en El Contador,4 habitaciones,4 baños,229 m²,
$ 1.200.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,4 habitaciones,4 baños,175 m²,Parqueadero
$ 850.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,3 baños,142 m²,
$ 2.290.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,8 habitaciones,3 baños,293 m²,Parqueadero
$ 1.890.000.000,"La Sabana, Los Mártires, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en La Sabana,,1 baño,386 m²,
$ 3.000.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,,,387 m²,Parqueadero
$ 1.870.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,3 habitaciones,5 baños,218 m²,Parqueadero
$ 4.450.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,4 baños,290 m²,Parqueadero
$ 590.000.000,"La Candelaria, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en La Candelaria,3 habitaciones,2 baños,106 m²,
$ 1.086.083.408,"Ciudad Salitre, Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Oficina en Venta en Ciudad Salitre,,1 baño,109 m²,Parqueadero
$ 1.200.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,9 habitaciones,3 baños,216 m²,Parqueadero
$ 1.551.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,4 baños,283 m²,
$ 1.150.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,2 habitaciones,4 baños,119 m²,
$ 330.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Suba,6 habitaciones,5 baños,240 m²,
$ 1.480.000.000,"San Patricio, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en San Patricio,3 habitaciones,3 baños,175 m²,
$ 1.520.000.000,"Los Lagartos, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Los Lagartos,4 habitaciones,4 baños,,Parqueadero
$ 280.000.000,"Chapinero Central, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero Central,1 habitación,1 baño,29 m²,
$ 437.200.000,"Chapinero Central, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero Central,,1 baño,66 m²,
$ 695.000.000,"La Calleja, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en La Calleja,2 habitaciones,2 baños,107 m²,Parqueadero
$ 370.000.000,"Cedritos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cedritos,1 habitación,2 baños,50 m²,Parqueadero
$ 4.000.000.000,"Los Rosales, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Los Rosales,3 habitaciones,4 baños,261 m²,Parqueadero
$ 1.800.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,5 baños,175 m²,Parqueadero
$ 320.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,3 baños,79 m²,Parqueadero
$ 255.000.000,"Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Oficina en Venta en Santa Fe,,1 baño,66 m²,Parqueadero
$ 180.000.000,"Usme, Zona Sur, Bogotá D.C, Cundinamarca",Local comercial en Venta en Usme,,1 baño,72 m²,Parqueadero
$ 629.990.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Engativa,5 habitaciones,"3,5 baños",183 m²,Parqueadero
$ 1.460.000.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Teusaquillo,4 habitaciones,4 baños,,
$ 1.460.000.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Teusaquillo,4 habitaciones,4 baños,,
$ 210.000.000,"La Estancia, Ciudad Bolívar, Zona Sur, Bogotá D.C, Cundinamarca",Apartamento en Venta en La Estancia,2 habitaciones,1 baño,47 m²,
$ 780.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,3 habitaciones,5 baños,124 m²,
$ 1.050.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,4 habitaciones,4 baños,247 m²,
$ 445.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Retiro,,1 baño,59 m²,
$ 600.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Santa Barbara,,3 baños,93 m²,
$ 1.600.000.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Teusaquillo,4 habitaciones,5 baños,540 m²,Parqueadero
$ 1.280.000.000,"Pasadena , Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Pasadena,4 habitaciones,5 baños,269 m²,Parqueadero
$ 1.495.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,7 habitaciones,6 baños,430 m²,Parqueadero
$ 5.200.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,1 habitación,10 baños,789 m²,Parqueadero
$ 1.100.000.000,"Pontevedra , Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Pontevedra,4 habitaciones,3 baños,296 m²,Parqueadero
$ 15.000.000.000,"Galerias, Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Galerias,49 habitaciones,49 baños,1.951 m²,Parqueadero
$ 1.700.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,3 habitaciones,3 baños,300 m²,Parqueadero
$ 3.500.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,6 habitaciones,5 baños,650 m²,Parqueadero
$ 1.900.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,5 habitaciones,4 baños,195 m²,Parqueadero
$ 1.500.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,3 habitaciones,2 baños,311 m²,Parqueadero
$ 336.082.619,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Niza,,1 baño,34 m²,
$ 480.000.000,"Los Mártires, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en Los Mártires,,1 baño,174 m²,Parqueadero
$ 800.000.000,"Suba Tibabuyes, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Oficina en Venta en Suba Tibabuyes,,1 baño,120 m²,
$ 2.900.000.000,"La Candelaria, Zona Centro, Bogotá D.C, Cundinamarca",Casa en Venta en La Candelaria,1 habitación,1 baño,471 m²,
$ 2.500.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,1 habitación,1 baño,387 m²,
$ 3.000.000.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Teusaquillo,8 habitaciones,9 baños,401 m²,
$ 7.350.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,5 habitaciones,5 baños,720 m²,Parqueadero
$ 1.880.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,4 baños,434 m²,Parqueadero
$ 600.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Barrios Unidos,3 habitaciones,2 baños,83 m²,Parqueadero
$ 1.280.000.000,"Modelia, Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Modelia,4 habitaciones,3 baños,135 m²,
$ 2.500.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,3 habitaciones,5 baños,1.801 m²,Parqueadero
$ 940.000.000,"La Felicidad, Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en La Felicidad,3 habitaciones,3 baños,99 m²,
